trade_id,timestamp_utc,event,market,side,strike,price,outcome_price,size,model_probability,ev_per_contract,ev_dollars,edge_pct,realized_pnl,spot_price,last_candle_close,spot_candle_gap_pct,annual_vol,horizon_hours,settlement_time_utc,settlement_mode,notes
T1767586260,2026-01-05T04:11:00.523279+00:00,OPEN,btc-hourly-12am,YES,93000.0,0.18000000000000002,,27,0.246104,0.0661,1.78,0.3672,,92820.76,92803.97,0.0181,0.2885,0.831,2026-01-05T05:00:00+00:00,hourly,paper
T1767582750,2026-01-05T04:14:19.012781+00:00,CLOSE,btc-hourly-11pm,NO,93250.0,0.849667,1.000000,30,0.886798,0.0371,1.11,0.0437,4.51,92939.49,92948.0,0.0092,0.2875,0.806,2026-01-05T04:00:00+00:00,hourly,close_type=WIN | PnL: +4.51
T1767588228,2026-01-05T04:43:48.088278+00:00,OPEN,btc-hourly-12am,NO,92500.0,0.7246341463414634,,41,0.740191,0.0156,0.64,0.0215,,92402.9,92463.98,0.0661,0.2897,0.278,2026-01-05T05:00:00+00:00,hourly,
T1767588228,2026-01-05T05:22:43.238759+00:00,CLOSE,btc-hourly-12am,NO,92500.0,0.724634,0.000000,41,0.740191,0.0156,0.64,0.0215,-29.71,92402.9,92463.98,0.0661,0.2897,0.278,2026-01-05T05:00:00+00:00,hourly,close_type=LOSS | PnL: -29.71
T1767590681,2026-01-05T05:24:41.432176+00:00,OPEN,btc-daily,YES,91750.0,0.723768115942029,,138,0.774499,0.0507,7.0,0.0701,,92636.01,92636.03,0.0,0.2929,16.617,2026-01-05T22:00:00+00:00,daily_5pm,paper
T1767590806,2026-01-05T05:26:46.587022+00:00,OPEN,btc-daily,NO,94250.0,0.811219512195122,,123,0.90757,0.0964,11.85,0.1188,,92672.01,92636.03,0.0388,0.2929,16.574,2026-01-05T22:00:00+00:00,daily_5pm,paper
T1767592839,2026-01-05T06:00:39.162518+00:00,OPEN,btc-daily,YES,90750.0,0.811219512195122,,123,0.916164,0.1049,12.91,0.1294,,92340.01,92395.35,0.0599,0.2946,16.008,2026-01-05T22:00:00+00:00,daily_5pm,paper
T1767592974,2026-01-05T06:02:54.049301+00:00,OPEN,btc-daily,NO,93750.0,0.7817322834645669,,127,0.876312,0.0946,12.01,0.121,,92395.99,92395.35,0.0007,0.2946,15.977,2026-01-05T22:00:00+00:00,daily_5pm,paper
T1767593032,2026-01-05T06:03:52.749204+00:00,OPEN,btc-daily,NO,93250.0,0.7050354609929078,,141,0.770603,0.0656,9.25,0.093,,92386.01,92395.35,0.0101,0.2946,15.947,2026-01-05T22:00:00+00:00,daily_5pm,paper
T1767593173,2026-01-05T06:06:13.038914+00:00,OPEN,btc-daily,YES,91250.0,0.7534848484848484,,132,0.840662,0.0872,11.51,0.1157,,92399.99,92395.35,0.005,0.2946,15.933,2026-01-05T22:00:00+00:00,daily_5pm,paper
T1767626494,2026-01-05T15:21:34.109584+00:00,OPEN,btc-hourly-11am,YES,93250.0,0.7409090909090909,,66,0.882828,0.1419,9.37,0.1915,,93573.2,93550.34,0.0244,0.3366,0.655,2026-01-05T16:00:00+00:00,hourly,
T1767626494,2026-01-05T16:01:38.436585+00:00,CLOSE,btc-hourly-11am,YES,93250.0,0.740909,1.000000,66,0.882828,0.1419,9.37,0.1915,17.10,93573.2,93550.34,0.0244,0.3366,0.655,2026-01-05T16:00:00+00:00,hourly,close_type=WIN | PnL: +17.10
T1767631037,2026-01-05T16:37:17.203931+00:00,OPEN,btc-hourly-12pm,YES,93500.0,0.8685333333333334,,75,0.947568,0.079,5.93,0.091,,93863.0,93810.0,0.0565,0.3572,0.392,2026-01-05T17:00:00+00:00,hourly,
T1767631037,2026-01-05T17:01:38.054116+00:00,CLOSE,btc-hourly-12pm,YES,93500.0,0.868533,1.000000,75,0.947568,0.079,5.93,0.091,9.86,93863.0,93810.0,0.0565,0.3572,0.392,2026-01-05T17:00:00+00:00,hourly,close_type=WIN | PnL: +9.86
T1767641528,2026-01-05T19:32:08.423334+00:00,OPEN,btc-hourly-3pm,YES,94500.0,0.41695652173913045,,46,0.482726,0.0658,3.03,0.1577,,94488.57,94500.0,0.0121,0.3773,0.481,2026-01-05T20:00:00+00:00,hourly,
T1767641528,2026-01-05T23:43:16.116151+00:00,CLOSE,btc-hourly-3pm,YES,94500.0,0.416957,0.000000,46,0.482726,0.0658,3.03,0.1577,-19.18,94488.57,94500.0,0.0121,0.3773,0.481,2026-01-05T20:00:00+00:00,hourly,close_type=LOSS | PnL: -19.18
T1767590681,2026-01-05T23:43:49.941757+00:00,CLOSE,btc-daily,YES,91750.0,0.723768,1.000000,138,0.774499,0.0507,7.0,0.0701,38.12,92636.01,92636.03,0.0,0.2929,16.617,2026-01-05T22:00:00+00:00,daily_5pm,close_type=WIN | PnL: +38.12
T1767590806,2026-01-05T23:44:09.285436+00:00,CLOSE,btc-daily,NO,94250.0,0.811220,1.000000,123,0.90757,0.0964,11.85,0.1188,23.22,92672.01,92636.03,0.0388,0.2929,16.574,2026-01-05T22:00:00+00:00,daily_5pm,close_type=WIN | PnL: +23.22
T1767592839,2026-01-05T23:44:31.584500+00:00,CLOSE,btc-daily,YES,90750.0,0.811220,1.000000,123,0.916164,0.1049,12.91,0.1294,23.22,92340.01,92395.35,0.0599,0.2946,16.008,2026-01-05T22:00:00+00:00,daily_5pm,close_type=WIN | PnL: +23.22
T1767592974,2026-01-05T23:45:02.447112+00:00,CLOSE,btc-daily,NO,93750.0,0.781732,0.000000,127,0.876312,0.0946,12.01,0.121,-99.28,92395.99,92395.35,0.0007,0.2946,15.977,2026-01-05T22:00:00+00:00,daily_5pm,close_type=LOSS | PnL: -99.28
T1767593032,2026-01-05T23:45:26.177429+00:00,CLOSE,btc-daily,NO,93250.0,0.705035,0.000000,141,0.770603,0.0656,9.25,0.093,-99.41,92386.01,92395.35,0.0101,0.2946,15.947,2026-01-05T22:00:00+00:00,daily_5pm,close_type=LOSS | PnL: -99.41
T1767593173,2026-01-05T23:45:45.993839+00:00,CLOSE,btc-daily,YES,91250.0,0.753485,1.000000,132,0.840662,0.0872,11.51,0.1157,32.54,92399.99,92395.35,0.005,0.2946,15.933,2026-01-05T22:00:00+00:00,daily_5pm,close_type=WIN | PnL: +32.54
T1767586260,2026-01-05T23:46:29.354938+00:00,CLOSE,btc-hourly-12am,YES,93000.0,0.180000,0.000000,27,0.246104,0.0661,1.78,0.3672,-4.86,92820.76,92803.97,0.0181,0.2885,0.831,2026-01-05T05:00:00+00:00,hourly,close_type=LOSS | PnL: -4.86
T1767657807,2026-01-06T00:03:27.419608+00:00,OPEN,btc-hourly-8pm,YES,94000.0,0.43727272727272726,,22,0.45002,0.0127,0.28,0.0292,,93952.01,93855.69,0.1026,0.3902,0.951,2026-01-06T01:00:00+00:00,hourly,
T1767661562,2026-01-06T01:06:02.972642+00:00,OPEN,btc-hourly-9pm,NO,93500.0,0.10638297872340426,,47,0.149004,0.0426,2.0,0.4006,,93877.38,93855.63,0.0232,0.3782,0.918,2026-01-06T02:00:00+00:00,hourly,
T1767657807,2026-01-06T01:06:16.703343+00:00,CLOSE,btc-hourly-8pm,YES,94000.0,0.437273,0.000000,22,0.45002,0.0127,0.28,0.0292,-9.62,93952.01,93855.69,0.1026,0.3902,0.951,2026-01-06T01:00:00+00:00,hourly,close_type=LOSS | PnL: -9.62
T1767661562,2026-01-06T02:06:06.120295+00:00,CLOSE,btc-hourly-9pm,NO,93500.0,0.106383,0.000000,47,0.149004,0.0426,2.0,0.4006,-5.00,93877.38,93855.63,0.0232,0.3782,0.918,2026-01-06T02:00:00+00:00,hourly,close_type=LOSS | PnL: -5.00
T1767665883,2026-01-06T02:18:03.774951+00:00,OPEN,btc-hourly-10pm,NO,93500.0,0.13791724137931033,,725,0.212256,0.0743,53.9,0.539,,93742.2,93736.64,0.0059,0.3594,0.712,2026-01-06T03:00:00+00:00,hourly,PAPER
T1767672936,2026-01-06T04:15:36.533398+00:00,OPEN,btc-hourly-12am,NO,93750.0,0.1360958904109589,,146,0.28429,0.1482,21.64,1.0889,,93927.15,93927.14,0.0,0.3563,0.757,2026-01-06T05:00:00+00:00,hourly,
T1767673122,2026-01-06T04:18:42.810912+00:00,OPEN,btc-hourly-12am,NO,93750.0,0.15903225806451612,,31,0.240476,0.0814,2.52,0.5121,,93960.68,93994.02,0.0355,0.3563,0.701,2026-01-06T05:00:00+00:00,hourly,
T1767673473,2026-01-06T04:24:33.648596+00:00,OPEN,btc-hourly-12am,YES,94000.0,0.3147003154574133,,317,0.399772,0.0851,26.97,0.2703,,93929.8,93926.01,0.004,0.3561,0.598,2026-01-06T05:00:00+00:00,hourly,PAPER
T1767665883,2026-01-06T05:06:21.830632+00:00,CLOSE,btc-hourly-10pm,NO,93500.0,0.137917,0.000000,725,0.212256,0.0743,53.9,0.539,-99.99,93742.2,93736.64,0.0059,0.3594,0.712,2026-01-06T03:00:00+00:00,hourly,close_type=LOSS | PnL: -99.99
T1767672936,2026-01-06T05:07:04.452794+00:00,CLOSE,btc-hourly-12am,NO,93750.0,0.136096,0.000000,146,0.28429,0.1482,21.64,1.0889,-19.87,93927.15,93927.14,0.0,0.3563,0.757,2026-01-06T05:00:00+00:00,hourly,close_type=LOSS | PnL: -19.87
T1767673122,2026-01-06T05:07:21.069040+00:00,CLOSE,btc-hourly-12am,NO,93750.0,0.159032,0.000000,31,0.240476,0.0814,2.52,0.5121,-4.93,93960.68,93994.02,0.0355,0.3563,0.701,2026-01-06T05:00:00+00:00,hourly,close_type=LOSS | PnL: -4.93
T1767673473,2026-01-06T05:07:50.557065+00:00,CLOSE,btc-hourly-12am,YES,94000.0,0.314700,0.000000,317,0.399772,0.0851,26.97,0.2703,-99.76,93929.8,93926.01,0.004,0.3561,0.598,2026-01-06T05:00:00+00:00,hourly,close_type=LOSS | PnL: -99.76
T1767677286,2026-01-06T05:28:06.729183+00:00,OPEN,btc-daily,NO,94000.0,0.5876470588235294,,17,0.590311,0.0027,0.05,0.0045,,93672.43,93734.12,0.0658,0.3518,16.55,2026-01-06T22:00:00+00:00,daily_5pm,
T1767677421,2026-01-06T05:30:21.490751+00:00,OPEN,btc-daily,NO,94500.0,0.7057142857142857,,21,0.710553,0.0048,0.1,0.0069,,93702.3,93702.31,0.0,0.3519,16.512,2026-01-06T22:00:00+00:00,daily_5pm,
T1767677598,2026-01-06T05:33:18.128903+00:00,OPEN,btc-daily,NO,95500.0,0.8303846153846154,,26,0.890141,0.0598,1.55,0.072,,93728.01,93728.01,0.0,0.352,16.479,2026-01-06T22:00:00+00:00,daily_5pm,
T1767706861,2026-01-06T13:41:01.965283+00:00,OPEN,btc-hourly-9am,NO,93500.0,0.1694237288135593,,590,0.234835,0.0654,38.59,0.3861,,93643.6,93656.02,0.0133,0.3474,0.327,2026-01-06T14:00:00+00:00,hourly,
T1767707164,2026-01-06T13:46:04.943319+00:00,OPEN,btc-hourly-9am,YES,93750.0,0.23209302325581396,,43,0.298646,0.0666,2.86,0.2868,,93660.1,93668.03,0.0085,0.3465,0.241,2026-01-06T14:00:00+00:00,hourly,
T1767706861,2026-01-06T14:01:38.905327+00:00,CLOSE,btc-hourly-9am,NO,93500.0,0.169424,0.000000,590,0.234835,0.0654,38.59,0.3861,-99.96,93643.6,93656.02,0.0133,0.3474,0.327,2026-01-06T14:00:00+00:00,hourly,close_type=LOSS | PnL: -99.96
T1767707164,2026-01-06T14:01:51.905759+00:00,CLOSE,btc-hourly-9am,YES,93750.0,0.232093,0.000000,43,0.298646,0.0666,2.86,0.2868,-9.98,93660.1,93668.03,0.0085,0.3465,0.241,2026-01-06T14:00:00+00:00,hourly,close_type=LOSS | PnL: -9.98
T1767710245,2026-01-06T14:37:25.707359+00:00,OPEN,btc-hourly-10am,NO,94250.0,0.6266666666666667,,15,0.709354,0.0827,1.24,0.1319,,94128.0,94185.99,0.0616,0.352,0.39,2026-01-06T15:00:00+00:00,hourly,
T1767710407,2026-01-06T14:40:07.602425+00:00,OPEN,btc-hourly-10am,NO,94500.0,0.8119999999999999,,10,0.923539,0.1115,1.12,0.1374,,94205.61,94185.99,0.0208,0.352,0.337,2026-01-06T15:00:00+00:00,hourly,
T1767710245,2026-01-06T15:10:27.150344+00:00,CLOSE,btc-hourly-10am,NO,94250.0,0.626667,1.000000,15,0.709354,0.0827,1.24,0.1319,5.60,94128.0,94185.99,0.0616,0.352,0.39,2026-01-06T15:00:00+00:00,hourly,close_type=WIN | PnL: +5.60
T1767710407,2026-01-06T15:10:41.696684+00:00,CLOSE,btc-hourly-10am,NO,94500.0,0.812000,1.000000,10,0.923539,0.1115,1.12,0.1374,1.88,94205.61,94185.99,0.0208,0.352,0.337,2026-01-06T15:00:00+00:00,hourly,close_type=WIN | PnL: +1.88
T1767712381,2026-01-06T15:13:01.083155+00:00,OPEN,btc-hourly-11am,YES,93500.0,0.705,,14,0.804501,0.0995,1.39,0.1411,,93773.93,93718.57,0.0591,0.3586,0.793,2026-01-06T16:00:00+00:00,hourly,
T1767712453,2026-01-06T15:14:13.701279+00:00,OPEN,btc-hourly-11am,NO,94000.0,0.66,,15,0.819186,0.1592,2.39,0.2412,,93711.21,93718.57,0.0079,0.3586,0.775,2026-01-06T16:00:00+00:00,hourly,
T1767712381,2026-01-06T16:11:19.502010+00:00,CLOSE,btc-hourly-11am,YES,93500.0,0.705000,1.000000,14,0.804501,0.0995,1.39,0.1411,4.13,93773.93,93718.57,0.0591,0.3586,0.793,2026-01-06T16:00:00+00:00,hourly,close_type=WIN | PnL: +4.13
T1767712453,2026-01-06T16:11:30.756165+00:00,CLOSE,btc-hourly-11am,NO,94000.0,0.660000,1.000000,15,0.819186,0.1592,2.39,0.2412,5.10,93711.21,93718.57,0.0079,0.3586,0.775,2026-01-06T16:00:00+00:00,hourly,close_type=WIN | PnL: +5.10
T1767716281,2026-01-06T16:18:01.511220+00:00,OPEN,btc-hourly-12pm,NO,93750.0,0.84,,23,0.868658,0.0287,0.66,0.0341,,93407.33,93424.0,0.0178,0.3625,0.713,2026-01-06T17:00:00+00:00,hourly,
T1767717047,2026-01-06T16:30:47.608436+00:00,OPEN,btc-hourly-12pm,YES,92500.0,0.821,,30,0.888294,0.0673,2.02,0.082,,92805.99,92802.0,0.0043,0.3603,0.497,2026-01-06T17:00:00+00:00,hourly,
T1767717379,2026-01-06T16:36:19.978963+00:00,OPEN,btc-hourly-12pm,NO,93000.0,0.8686363636363637,,44,0.900606,0.032,1.41,0.0368,,92706.24,92829.39,0.1327,0.3605,0.409,2026-01-06T17:00:00+00:00,hourly,
T1767716281,2026-01-06T17:16:10.673561+00:00,CLOSE,btc-hourly-12pm,NO,93750.0,0.840000,1.000000,23,0.868658,0.0287,0.66,0.0341,3.68,93407.33,93424.0,0.0178,0.3625,0.713,2026-01-06T17:00:00+00:00,hourly,close_type=WIN | PnL: +3.68
T1767717047,2026-01-06T17:16:23.888802+00:00,CLOSE,btc-hourly-12pm,YES,92500.0,0.821000,1.000000,30,0.888294,0.0673,2.02,0.082,5.37,92805.99,92802.0,0.0043,0.3603,0.497,2026-01-06T17:00:00+00:00,hourly,close_type=WIN | PnL: +5.37
T1767717379,2026-01-06T17:16:31.961345+00:00,CLOSE,btc-hourly-12pm,NO,93000.0,0.868636,1.000000,44,0.900606,0.032,1.41,0.0368,5.78,92706.24,92829.39,0.1327,0.3605,0.409,2026-01-06T17:00:00+00:00,hourly,close_type=WIN | PnL: +5.78
T1767719875,2026-01-06T17:17:55.258184+00:00,OPEN,btc-hourly-1pm,NO,92750.0,0.7465384615384616,,26,0.765558,0.019,0.49,0.0255,,92527.95,92495.04,0.0356,0.367,0.713,2026-01-06T18:00:00+00:00,hourly,
T1767719918,2026-01-06T17:18:38.156116+00:00,OPEN,btc-hourly-1pm,YES,92500.0,0.46738095238095234,,42,0.521267,0.0539,2.26,0.1153,,92516.16,92495.04,0.0228,0.367,0.699,2026-01-06T18:00:00+00:00,hourly,
T1767719875,2026-01-06T18:18:15.130674+00:00,CLOSE,btc-hourly-1pm,NO,92750.0,0.746538,1.000000,26,0.765558,0.019,0.49,0.0255,6.59,92527.95,92495.04,0.0356,0.367,0.713,2026-01-06T18:00:00+00:00,hourly,close_type=WIN | PnL: +6.59
T1767719918,2026-01-06T18:18:32.528209+00:00,CLOSE,btc-hourly-1pm,YES,92500.0,0.467381,0.000000,42,0.521267,0.0539,2.26,0.1153,-19.63,92516.16,92495.04,0.0228,0.367,0.699,2026-01-06T18:00:00+00:00,hourly,close_type=LOSS | PnL: -19.63
T1767723631,2026-01-06T18:20:31.412243+00:00,OPEN,btc-hourly-2pm,YES,91500.0,0.7538461538461539,,26,0.858347,0.1045,2.72,0.1386,,91830.7,91841.08,0.0113,0.3834,0.674,2026-01-06T19:00:00+00:00,hourly,
T1767725102,2026-01-06T18:45:02.007920+00:00,OPEN,btc-hourly-2pm,NO,92000.0,0.6833333333333333,,360,0.71128,0.0279,10.06,0.0409,,91891.91,91861.83,0.0328,0.3854,0.263,2026-01-06T19:00:00+00:00,hourly,
T1767727435,2026-01-06T19:23:55.299601+00:00,OPEN,btc-hourly-3pm,NO,92000.0,0.35,,26,0.358662,0.0087,0.23,0.0247,,92107.99,92079.01,0.0315,0.3849,0.621,2026-01-06T20:00:00+00:00,hourly,
T1767723631,2026-01-06T19:24:18.497670+00:00,CLOSE,btc-hourly-2pm,YES,91500.0,0.753846,1.000000,26,0.858347,0.1045,2.72,0.1386,6.40,91830.7,91841.08,0.0113,0.3834,0.674,2026-01-06T19:00:00+00:00,hourly,close_type=WIN | PnL: +6.40
T1767725102,2026-01-06T19:25:27.968367+00:00,CLOSE,btc-hourly-2pm,NO,92000.0,0.683333,1.000000,360,0.71128,0.0279,10.06,0.0409,114.00,91891.91,91861.83,0.0328,0.3854,0.263,2026-01-06T19:00:00+00:00,hourly,close_type=WIN | PnL: +114.00
T1767728013,2026-01-06T19:33:33.750586+00:00,OPEN,btc-hourly-3pm,YES,92250.0,0.47741626794258374,,209,0.502063,0.0246,5.15,0.0516,,92251.31,92204.12,0.0512,0.3842,0.448,2026-01-06T20:00:00+00:00,hourly,
T1767727435,2026-01-06T20:06:09.697548+00:00,CLOSE,btc-hourly-3pm,NO,92000.0,0.350000,0.000000,26,0.358662,0.0087,0.23,0.0247,-9.10,92107.99,92079.01,0.0315,0.3849,0.621,2026-01-06T20:00:00+00:00,hourly,close_type=LOSS | PnL: -9.10
T1767728013,2026-01-06T20:06:31.066527+00:00,CLOSE,btc-hourly-3pm,YES,92250.0,0.477416,0.000000,209,0.502063,0.0246,5.15,0.0516,-99.78,92251.31,92204.12,0.0512,0.3842,0.448,2026-01-06T20:00:00+00:00,hourly,close_type=LOSS | PnL: -99.78
T1767730153,2026-01-06T20:09:13.232817+00:00,OPEN,btc-hourly-4pm,YES,92500.0,0.3558181818181818,,55,0.375046,0.0192,1.06,0.054,,92388.07,92389.35,0.0014,0.3839,0.86,2026-01-06T21:00:00+00:00,hourly,
T1767730153,2026-01-06T21:27:38.685696+00:00,CLOSE,btc-hourly-4pm,YES,92500.0,0.355818,0.000000,55,0.375046,0.0192,1.06,0.054,-19.57,92388.07,92389.35,0.0014,0.3839,0.86,2026-01-06T21:00:00+00:00,hourly,close_type=LOSS | PnL: -19.57
T1767734996,2026-01-06T21:29:56.047756+00:00,OPEN,btc-hourly-5pm,YES,93000.0,0.8875675675675676,,37,0.926868,0.0393,1.45,0.0443,,93420.64,93422.66,0.0022,0.4048,0.516,2026-01-06T22:00:00+00:00,hourly,
T1767738458,2026-01-06T22:27:38.881508+00:00,OPEN,btc-hourly-6pm,NO,93000.0,0.43282608695652175,,46,0.428831,-0.004,-0.18,-0.0092,,93054.73,93130.01,0.0808,0.4149,0.548,2026-01-06T23:00:00+00:00,hourly,
T1767677286,2026-01-06T22:27:57.167690+00:00,CLOSE,btc-daily,NO,94000.0,0.587647,1.000000,17,0.590311,0.0027,0.05,0.0045,7.01,93672.43,93734.12,0.0658,0.3518,16.55,2026-01-06T22:00:00+00:00,daily_5pm,close_type=WIN | PnL: +7.01
T1767677421,2026-01-06T22:28:08.054584+00:00,CLOSE,btc-daily,NO,94500.0,0.705714,1.000000,21,0.710553,0.0048,0.1,0.0069,6.18,93702.3,93702.31,0.0,0.3519,16.512,2026-01-06T22:00:00+00:00,daily_5pm,close_type=WIN | PnL: +6.18
T1767677598,2026-01-06T22:28:21.462340+00:00,CLOSE,btc-daily,NO,95500.0,0.830385,1.000000,26,0.890141,0.0598,1.55,0.072,4.41,93728.01,93728.01,0.0,0.352,16.479,2026-01-06T22:00:00+00:00,daily_5pm,close_type=WIN | PnL: +4.41
T1767734996,2026-01-06T22:28:32.024705+00:00,CLOSE,btc-hourly-5pm,YES,93000.0,0.887568,1.000000,37,0.926868,0.0393,1.45,0.0443,4.16,93420.64,93422.66,0.0022,0.4048,0.516,2026-01-06T22:00:00+00:00,hourly,close_type=WIN | PnL: +4.16
T1767738458,2026-01-07T09:46:19.206669+00:00,CLOSE,btc-hourly-6pm,NO,93000.0,0.432826,0.000000,46,0.428831,-0.004,-0.18,-0.0092,-19.91,93054.73,93130.01,0.0808,0.4149,0.548,2026-01-06T23:00:00+00:00,hourly,close_type=LOSS | PnL: -19.91
T1767780382,2026-01-07T10:06:22.809260+00:00,OPEN,btc-daily,NO,92750.0,0.7344444444444443,,27,0.765917,0.0315,0.85,0.0429,,91669.46,91552.31,0.128,0.4378,11.932,2026-01-07T22:00:00+00:00,daily_5pm,
T1767793304,2026-01-07T13:41:44.318415+00:00,OPEN,btc-hourly-9am,YES,92250.0,0.15903225806451612,,62,0.185085,0.0261,1.62,0.1638,,92029.57,92039.98,0.0113,0.4413,0.321,2026-01-07T14:00:00+00:00,hourly,
T1767793304,2026-01-07T18:10:43.911919+00:00,CLOSE,btc-hourly-9am,YES,92250.0,0.159032,0.000000,62,0.185085,0.0261,1.62,0.1638,-9.86,92029.57,92039.98,0.0113,0.4413,0.321,2026-01-07T14:00:00+00:00,hourly,close_type=LOSS | PnL: -9.86
T1767811264,2026-01-07T18:41:04.786336+00:00,OPEN,btc-hourly-2pm,NO,91000.0,0.11637951105937136,,859,0.130384,0.014,12.03,0.1203,,91260.76,91244.02,0.0183,0.4106,0.337,2026-01-07T19:00:00+00:00,hourly,
T1767811767,2026-01-07T18:49:27.589065+00:00,OPEN,btc-hourly-2pm,NO,91000.0,0.20083333333333334,,24,0.283992,0.0832,2.0,0.4141,,91099.99,91029.99,0.0769,0.4108,0.192,2026-01-07T19:00:00+00:00,hourly,
T1767812202,2026-01-07T18:56:42.783100+00:00,OPEN,btc-hourly-2pm,YES,90750.0,0.49749999999999994,,40,0.641557,0.1441,5.76,0.2896,,90787.51,90863.57,0.0837,0.4112,0.067,2026-01-07T19:00:00+00:00,hourly,
T1767811264,2026-01-07T19:17:54.112090+00:00,CLOSE,btc-hourly-2pm,NO,91000.0,0.116380,1.000000,859,0.130384,0.014,12.03,0.1203,759.03,91260.76,91244.02,0.0183,0.4106,0.337,2026-01-07T19:00:00+00:00,hourly,close_type=WIN | PnL: +759.03
T1767811767,2026-01-07T19:18:10.025961+00:00,CLOSE,btc-hourly-2pm,NO,91000.0,0.200833,1.000000,24,0.283992,0.0832,2.0,0.4141,19.18,91099.99,91029.99,0.0769,0.4108,0.192,2026-01-07T19:00:00+00:00,hourly,close_type=WIN | PnL: +19.18
T1767812202,2026-01-07T19:18:37.563200+00:00,CLOSE,btc-hourly-2pm,YES,90750.0,0.497500,1.000000,40,0.641557,0.1441,5.76,0.2896,20.10,90787.51,90863.57,0.0837,0.4112,0.067,2026-01-07T19:00:00+00:00,hourly,close_type=WIN | PnL: +20.10
T1767814334,2026-01-07T19:32:14.450766+00:00,OPEN,btc-hourly-3pm,YES,91250.0,0.12743589743589742,,39,0.127844,0.0004,0.02,0.0032,,90934.79,90730.0,0.2257,0.415,0.472,2026-01-07T20:00:00+00:00,hourly,
T1767814334,2026-01-07T20:00:28.087128+00:00,CLOSE,btc-hourly-3pm,YES,91250.0,0.127436,0.000000,39,0.127844,0.0004,0.02,0.0032,-4.97,90934.79,90730.0,0.2257,0.415,0.472,2026-01-07T20:00:00+00:00,hourly,close_type=LOSS | PnL: -4.97
T1767817360,2026-01-07T20:22:40.470503+00:00,OPEN,btc-hourly-4pm,YES,91000.0,0.3046875,,32,0.359907,0.0552,1.77,0.1812,,90885.01,90908.44,0.0258,0.4143,0.635,2026-01-07T21:00:00+00:00,hourly,
T1767817773,2026-01-07T20:29:33.059249+00:00,OPEN,btc-hourly-4pm,YES,90750.0,0.5574301675977654,,179,0.619981,0.0626,11.2,0.1122,,90840.21,90828.06,0.0134,0.4147,0.539,2026-01-07T21:00:00+00:00,hourly,
T1767817360,2026-01-07T21:02:02.108841+00:00,CLOSE,btc-hourly-4pm,YES,91000.0,0.304688,0.512500,32,0.359907,0.0552,1.77,0.1812,6.65,90885.01,90908.44,0.0258,0.4143,0.635,2026-01-07T21:00:00+00:00,hourly,close_type=CASHOUT | exit_price=0.512500 | PnL: +6.65
T1767817773,2026-01-07T21:02:40.189290+00:00,CLOSE,btc-hourly-4pm,YES,90750.0,0.557430,1.000000,179,0.619981,0.0626,11.2,0.1122,79.22,90840.21,90828.06,0.0134,0.4147,0.539,2026-01-07T21:00:00+00:00,hourly,close_type=WIN | PnL: +79.22

T1767780382,2026-01-07T22:01:27.442222+00:00,CLOSE,btc-daily,NO,92750.0,0.734444,1.000000,27,0.765917,0.0315,0.85,0.0429,7.17,91669.46,91552.31,0.128,0.4378,11.932,2026-01-07T22:00:00+00:00,daily_5pm,close_type=WIN | PnL: +7.17
T1767825334,2026-01-07T22:35:34.348487+00:00,OPEN,btc-hourly-6pm,YES,91500.0,0.06402985074626866,,67,0.074543,0.0105,0.7,0.1642,,91153.15,91147.22,0.0065,0.3797,0.421,2026-01-07T23:00:00+00:00,hourly,

T1767825334,2026-01-08T04:24:36.774545+00:00,CLOSE,btc-hourly-6pm,YES,91500.0,0.064030,0.000000,67,0.074543,0.0105,0.7,0.1642,-4.29,91153.15,91147.22,0.0065,0.3797,0.421,2026-01-07T23:00:00+00:00,hourly,close_type=LOSS | PnL: -4.29
T1767846499,2026-01-08T04:28:19.469521+00:00,OPEN,btc-hourly-12am,YES,91250.0,0.11690476190476191,,42,0.19218,0.0753,3.16,0.6439,,91018.01,91045.32,0.03,0.3718,0.543,2026-01-08T05:00:00+00:00,hourly,
T1767848988,2026-01-08T05:09:48.255896+00:00,OPEN,btc-daily,NO,91000.0,0.4936,,50,0.496106,0.0025,0.13,0.0051,,91014.51,91023.19,0.0095,0.3722,16.879,2026-01-08T22:00:00+00:00,daily_5pm,
T1767849692,2026-01-08T05:21:32.186463+00:00,OPEN,btc-daily,NO,91500.0,0.6098773006134969,,163,0.63874,0.0289,4.7,0.0473,,90974.26,90984.61,0.0114,0.372,16.679,2026-01-08T22:00:00+00:00,daily_5pm,
T1767846499,2026-01-08T05:26:12.804165+00:00,CLOSE,btc-hourly-12am,YES,91250.0,0.116905,0.000000,42,0.19218,0.0753,3.16,0.6439,-4.91,91018.01,91045.32,0.03,0.3718,0.543,2026-01-08T05:00:00+00:00,hourly,close_type=LOSS | PnL: -4.91
T1767882534,2026-01-08T14:28:54.976691+00:00,OPEN,btc-hourly-10am,YES,89250.0,0.7313235294117647,,136,0.74413,0.0128,1.74,0.0175,,89433.32,89624.4,0.2132,0.4016,0.531,2026-01-08T15:00:00+00:00,hourly,
T1767882641,2026-01-08T14:30:41.025165+00:00,OPEN,btc-hourly-10am,NO,90000.0,0.896936936936937,,111,0.957343,0.0604,6.71,0.0673,,89529.99,89624.4,0.1053,0.4016,0.503,2026-01-08T15:00:00+00:00,hourly,paper
